Timestamp for sample frequency every 15 min,Temperature_Fahrenheit,Relative_Humidity
2021-05-09 17:12:00,80.82,47.21
2021-05-09 17:27:00,80.78,47.1
2021-05-09 17:42:00,80.64,48.03
2021-05-09 17:57:00,80.56,50.17
2021-05-09 18:12:00,81.12,50.05
2021-05-09 18:27:00,80.67,51
2021-05-09 18:42:00,81.05,49.87
2021-05-09 18:57:00,79.9,52.28
2021-05-09 19:12:00,79.36,51.61
2021-05-09 19:27:00,78.93,51.34
2021-05-09 19:42:00,78.55,52.19
2021-05-09 19:57:00,77.97,52.92
2021-05-09 20:12:00,77.18,53.85
2021-05-09 20:27:00,76.51,55.42
2021-05-09 20:42:00,76.15,56.85
2021-05-09 20:57:00,72.86,73.49
2021-05-09 21:12:00,69.4,84.42
2021-05-09 21:27:00,68.23,87.51
2021-05-09 21:42:00,67.26,90.67
2021-05-09 21:57:00,66.7,91.29
2021-05-09 22:12:00,66.24,89.87
2021-05-09 22:27:00,65.66,93.28
2021-05-09 22:42:00,65.1,95.38
2021-05-09 22:57:00,65.35,93.85
2021-05-09 23:12:00,65.08,94.83
2021-05-09 23:27:00,65.03,95.23
2021-05-09 23:42:00,65.1,96.54
2021-05-09 23:57:00,65.21,97.23
2021-05-10 00:12:00,64.94,97.45
2021-05-10 00:27:00,64.98,97.06
2021-05-10 00:42:00,64.87,98.57
2021-05-10 00:57:00,65.1,96.62
2021-05-10 01:12:00,64.63,99.92
2021-05-10 01:27:00,64.6,99.9
2021-05-10 01:42:00,64.53,99.98
2021-05-10 01:57:00,64.24,98.29
2021-05-10 02:12:00,64.56,97.89
2021-05-10 02:27:00,64.38,97.13
2021-05-10 02:42:00,64.31,96.81
2021-05-10 02:57:00,63.93,97.7
2021-05-10 03:12:00,64.11,97.18
2021-05-10 03:27:00,64.18,96.89
2021-05-10 03:42:00,64.31,95.54
2021-05-10 03:57:00,64.18,97.01
2021-05-10 04:12:00,64.24,96.15
2021-05-10 04:27:00,64.17,97.9
2021-05-10 04:42:00,63.37,99.9
2021-05-10 04:57:00,62.96,99.63
2021-05-10 05:12:00,62.76,99.9
2021-05-10 05:27:00,62.69,99.9
2021-05-10 05:42:00,62.42,99.9
2021-05-10 05:57:00,62.19,99.9
2021-05-10 06:12:00,62.06,99.9
2021-05-10 06:27:00,61.7,99.9
2021-05-10 06:42:00,61.84,99.9
2021-05-10 06:57:00,61.95,99.9
2021-05-10 07:12:00,62.44,99.9
2021-05-10 07:27:00,63,99.9
2021-05-10 07:42:00,63.45,99.9
2021-05-10 07:57:00,63.79,99.9
2021-05-10 08:12:00,64.26,99.53
2021-05-10 08:27:00,64.81,98.68
2021-05-10 08:42:00,65.23,98.67
2021-05-10 08:57:00,64.94,98.57
2021-05-10 09:12:00,64.56,98.45
2021-05-10 09:27:00,65.1,97.45
2021-05-10 09:42:00,65.41,95.93
2021-05-10 09:57:00,68.18,91.75
2021-05-10 10:12:00,68.61,89.03
2021-05-10 10:27:00,69.55,89.45
2021-05-10 10:42:00,71.38,84.48
2021-05-10 10:57:00,74.03,80.3
2021-05-10 11:12:00,72.48,79.64
2021-05-10 11:27:00,76.08,76.94
2021-05-10 11:42:00,75.63,76.2
2021-05-10 11:57:00,74.62,75.8
2021-05-10 12:12:00,75.94,73.68
2021-05-10 12:27:00,77,70.8
2021-05-10 12:42:00,76.5,70.42
2021-05-10 12:57:00,77,71.15
2021-05-10 13:12:00,78.67,69.75
2021-05-10 13:27:00,79.45,66.57
2021-05-10 13:42:00,79.97,65.33
2021-05-10 13:57:00,79.88,64.46
2021-05-10 14:12:00,80.46,65.92
2021-05-10 14:27:00,81.37,67.01
2021-05-10 14:42:00,79.14,67.35
2021-05-10 14:57:00,79.7,67.22
2021-05-10 15:12:00,79.66,66.51
2021-05-10 15:27:00,79.63,66.85
2021-05-10 15:42:00,79.36,66.81
2021-05-10 15:57:00,80.38,68.67
2021-05-10 16:12:00,81.73,65.69
2021-05-10 16:27:00,81.12,64.64
2021-05-10 16:42:00,80.74,68.17
2021-05-10 16:57:00,80.02,66.09
2021-05-10 17:12:00,80.58,65.32
2021-05-10 17:27:00,81.54,66.33
2021-05-10 17:42:00,81.5,63.75
2021-05-10 17:57:00,81.5,64.49
2021-05-10 18:12:00,80.64,64.43
2021-05-10 18:27:00,80.37,65.02
2021-05-10 18:42:00,80.22,64.91
2021-05-10 18:57:00,79.52,66.41
2021-05-10 19:12:00,78.76,65.82
2021-05-10 19:27:00,78.08,67.46
2021-05-10 19:42:00,76.89,69.4
2021-05-10 19:57:00,75.58,70.98
2021-05-10 20:12:00,74.79,73.09
2021-05-10 20:27:00,74.03,75.67
2021-05-10 20:42:00,72.5,78.44
2021-05-10 20:57:00,71.56,81.33
2021-05-10 21:12:00,70.95,83.52
2021-05-10 21:27:00,70.48,83.17
2021-05-10 21:42:00,69.53,86.78
2021-05-10 21:57:00,69.96,79.23
2021-05-10 22:12:00,69.13,75.75
2021-05-10 22:27:00,68.2,76.27
2021-05-10 22:42:00,67.39,77.1
2021-05-10 22:57:00,66.65,78.25
2021-05-10 23:12:00,65.73,80.9
2021-05-10 23:27:00,64.13,84.18
2021-05-10 23:42:00,62.33,88.78
2021-05-10 23:57:00,61.23,91.09
2021-05-11 00:12:00,60.55,91.4
2021-05-11 00:27:00,61.39,87.55
2021-05-11 00:42:00,60.6,90.86
2021-05-11 00:57:00,58.98,93.62
2021-05-11 01:12:00,58.21,95.83
2021-05-11 01:27:00,57.81,95.72
2021-05-11 01:42:00,57.2,97.78
2021-05-11 01:57:00,56.79,99.2
2021-05-11 02:12:00,56.95,98.63
2021-05-11 02:27:00,56.28,99.64
2021-05-11 02:42:00,56.34,99.9
2021-05-11 02:57:00,58.12,96.37
2021-05-11 03:12:00,58.57,95.36
2021-05-11 03:27:00,57.65,98.18
2021-05-11 03:42:00,57.15,97.15
2021-05-11 03:57:00,57.2,99.27
2021-05-11 04:12:00,56.71,98.68
2021-05-11 04:27:00,56.19,98.55
2021-05-11 04:42:00,56.79,99.08
2021-05-11 04:57:00,56.57,98.9
2021-05-11 05:12:00,57.11,98.74
2021-05-11 05:27:00,57.51,99.04
2021-05-11 05:42:00,57.65,99.76
2021-05-11 05:57:00,58.66,96.59
2021-05-11 06:12:00,59.59,94.13
2021-05-11 06:27:00,59.86,93.04
2021-05-11 06:42:00,59.32,93.43
2021-05-11 06:57:00,59.52,95.17
2021-05-11 07:12:00,59.68,94.26
2021-05-11 07:27:00,60.4,85.45
2021-05-11 07:42:00,61.38,80.87
2021-05-11 07:57:00,63.14,77.16
2021-05-11 08:12:00,63.48,70.51
2021-05-11 08:27:00,62.62,71.98
2021-05-11 08:42:00,63.14,72.74
2021-05-11 08:57:00,63.21,71.06
2021-05-11 09:12:00,64.13,68.16
2021-05-11 09:27:00,64.17,69.49
2021-05-11 09:42:00,67.06,66.03
2021-05-11 09:57:00,69.62,60.62
2021-05-11 10:12:00,70.59,60.91
2021-05-11 10:27:00,70.7,61.66
2021-05-11 10:42:00,71.28,62.43
2021-05-11 10:57:00,71.82,58.71
2021-05-11 11:12:00,74.35,57.34
2021-05-11 11:27:00,73.04,56.59
2021-05-11 11:42:00,74.25,54.23
2021-05-11 11:57:00,74.77,56.67
2021-05-11 12:12:00,75.67,53.97
2021-05-11 12:27:00,74.55,57.77
2021-05-11 12:42:00,74.35,57
2021-05-11 12:57:00,76.39,54.6
2021-05-11 13:12:00,75.25,57.51
2021-05-11 13:27:00,75.76,55.12
2021-05-11 13:42:00,75.9,57.4
2021-05-11 13:57:00,75.33,56.48
2021-05-11 14:12:00,74.66,57.76
2021-05-11 14:27:00,77.07,54.88
2021-05-11 14:42:00,75.99,55.51
2021-05-11 14:57:00,75.6,56.07
2021-05-11 15:12:00,75.02,57.75
2021-05-11 15:27:00,73.49,60.1
2021-05-11 15:42:00,74.39,59.41
2021-05-11 15:57:00,75.29,58.36
2021-05-11 16:12:00,76.44,55.27
2021-05-11 16:27:00,76.26,55.51
2021-05-11 16:42:00,76.69,57.08
2021-05-11 16:57:00,76.33,57.08
2021-05-11 17:12:00,76.57,57.25
2021-05-11 17:27:00,76.69,55.14
2021-05-11 17:42:00,75.7,57.8
2021-05-11 17:57:00,76.39,58.43
2021-05-11 18:12:00,75.33,58.7
2021-05-11 18:27:00,75.07,59.14
2021-05-11 18:42:00,74.12,61.57
2021-05-11 18:57:00,74.17,61.03
2021-05-11 19:12:00,73.62,62.66
2021-05-11 19:27:00,72.34,63.32
2021-05-11 19:42:00,71.22,64.93
2021-05-11 19:57:00,70.59,67.08
2021-05-11 20:12:00,69.49,68.92
2021-05-11 20:27:00,68.63,72.23
2021-05-11 20:42:00,67.66,74.92
2021-05-11 20:57:00,67.14,78.33
2021-05-11 21:12:00,66.9,76.29
2021-05-11 21:27:00,66.99,76.77
2021-05-11 21:42:00,66.69,76.03
2021-05-11 21:57:00,66.6,76.37
2021-05-11 22:12:00,66.18,76.51
2021-05-11 22:27:00,66.07,77.07
2021-05-11 22:42:00,65.68,77.35
2021-05-11 22:57:00,65.41,77.75
2021-05-11 23:12:00,65.35,77.88
2021-05-11 23:27:00,64.81,78.28
2021-05-11 23:42:00,64.8,78.27
2021-05-11 23:57:00,64.74,78.49
2021-05-12 00:12:00,64.69,78.91
2021-05-12 00:27:00,64.67,80.74
2021-05-12 00:42:00,63.93,87.95
2021-05-12 00:57:00,63.61,87.26
2021-05-12 01:12:00,63.32,88.79
2021-05-12 01:27:00,62.69,90.02
2021-05-12 01:42:00,62.87,92.37
2021-05-12 01:57:00,62.62,89.7
2021-05-12 02:12:00,62.82,88.51
2021-05-12 02:27:00,63.01,91.87
2021-05-12 02:42:00,62.65,93.6
2021-05-12 02:57:00,62.87,88.77
2021-05-12 03:12:00,62.8,88.46
2021-05-12 03:27:00,62.96,86.93
2021-05-12 03:42:00,62.22,91.83
2021-05-12 03:57:00,62.01,93.08
2021-05-12 04:12:00,61.92,93.85
2021-05-12 04:27:00,61.65,92.49
2021-05-12 04:42:00,61.77,91.92
2021-05-12 04:57:00,61.54,92.24
2021-05-12 05:12:00,61.39,92.26
2021-05-12 05:27:00,61.47,92.03
2021-05-12 05:42:00,61.02,93.94
2021-05-12 05:57:00,59.79,93.56
2021-05-12 06:12:00,56.66,98.86
2021-05-12 06:27:00,54.54,99.9
2021-05-12 06:57:00,52.81,99.9
2021-05-12 07:27:00,51.84,99.9
2021-05-12 07:42:00,51.76,99.9
2021-05-12 07:57:00,51.48,99.9
2021-05-12 08:12:00,51.03,99.9
2021-05-12 08:27:00,50.92,99.9
2021-05-12 08:42:00,50.7,99.9
2021-05-12 08:57:00,50.58,99.9
2021-05-12 09:12:00,50.11,99.9
2021-05-12 09:42:00,50.11,99.9
2021-05-12 09:57:00,49.8,99.9
2021-05-12 10:12:00,49.1,99.9
2021-05-12 10:27:00,48.69,99.9
2021-05-12 10:42:00,48.22,99.9
2021-05-12 10:57:00,48.25,99.9
2021-05-12 11:12:00,47.55,99.9
2021-05-12 11:27:00,47.98,99.9
2021-05-12 11:42:00,48.25,99.9
2021-05-12 11:57:00,48.51,99.9
2021-05-12 12:12:00,48.33,99.9
2021-05-12 12:27:00,48.54,99.9
2021-05-12 12:42:00,48.38,99.9
2021-05-12 12:57:00,48.43,99.9
2021-05-12 13:12:00,48.13,99.9
2021-05-12 13:27:00,48.63,99.9
2021-05-12 13:42:00,48.81,99.9
2021-05-12 13:57:00,48.54,99.9
2021-05-12 14:12:00,48.63,99.9
2021-05-12 14:27:00,49.15,99.9
2021-05-12 14:42:00,49.53,99.9
2021-05-12 14:57:00,48.67,99.9
2021-05-12 15:12:00,48.74,99.9
2021-05-12 15:27:00,48.85,99.9
2021-05-12 15:42:00,49.39,99.9
2021-05-12 16:12:00,48.67,99.9
2021-05-12 16:27:00,48.49,99.9
2021-05-12 16:42:00,48.6,99.9
2021-05-12 17:12:00,48.94,99.9
2021-05-12 17:27:00,48.42,99.9
2021-05-12 17:42:00,48.42,99.9
2021-05-12 17:57:00,48.92,99.9
2021-05-12 18:12:00,48.94,99.9
2021-05-12 18:27:00,49.01,99.9
2021-05-12 18:42:00,49.05,99.9
2021-05-12 18:57:00,48.6,99.9
2021-05-12 19:12:00,49.19,99.9
2021-05-12 19:27:00,48.85,99.9
2021-05-12 19:42:00,48.88,99.9
2021-05-12 19:57:00,48.72,99.9
2021-05-12 20:12:00,48.67,99.9
2021-05-12 20:27:00,48.63,99.9
2021-05-12 20:42:00,48.43,99.9
2021-05-12 20:57:00,48.54,99.9
2021-05-12 21:12:00,48.74,99.9
2021-05-12 21:27:00,48.72,99.9
2021-05-12 21:42:00,48.81,99.9
2021-05-12 21:57:00,48.74,99.9
2021-05-12 22:12:00,48.88,99.9
2021-05-12 22:27:00,48.88,99.9
2021-05-12 22:42:00,48.49,99.9
2021-05-12 22:57:00,47.77,99.9
2021-05-12 23:12:00,46.74,99.9
2021-05-12 23:27:00,45.63,99.9
2021-05-12 23:42:00,44.92,99.9
2021-05-12 23:57:00,44.17,99.9
2021-05-13 00:12:00,43.48,99.9
2021-05-13 00:27:00,42.69,99.9
2021-05-13 00:42:00,42.4,99.9
2021-05-13 00:57:00,41.88,99.9
2021-05-13 01:12:00,41.52,99.9
2021-05-13 01:27:00,41.11,99.9
2021-05-13 01:42:00,40.5,99.9
2021-05-13 01:57:00,40.12,99.9
2021-05-13 02:12:00,39.69,99.9
2021-05-13 02:27:00,39.47,99.9
2021-05-13 02:42:00,39.38,99.9
2021-05-13 02:57:00,39.02,99.9
2021-05-13 03:12:00,38.82,99.9
2021-05-13 03:27:00,38.52,99.9
2021-05-13 03:42:00,38.82,99.9
2021-05-13 03:57:00,38.79,99.9
2021-05-13 04:12:00,38.97,99.9
2021-05-13 04:27:00,39.13,99.9
2021-05-13 04:57:00,40.28,99.9
2021-05-13 05:12:00,42.26,99.9
2021-05-13 05:27:00,42.4,99.9
2021-05-13 05:42:00,42.4,99.9
2021-05-13 05:57:00,42.15,99.9
2021-05-13 06:12:00,40.68,99.9
2021-05-13 06:27:00,41.61,99.9
2021-05-13 06:42:00,42.1,99.9
2021-05-13 06:57:00,42.69,99.9
2021-05-13 07:12:00,43.25,99.9
2021-05-13 07:27:00,44.04,99.9
2021-05-13 07:42:00,45.63,99.9
2021-05-13 07:57:00,47.44,99.9
2021-05-13 08:12:00,48.67,99.9
2021-05-13 08:27:00,50.47,99.9
2021-05-13 08:42:00,51.39,99.9
2021-05-13 08:57:00,52.66,99.9
2021-05-13 09:12:00,54.16,99.9
2021-05-13 09:27:00,55.83,99.9
2021-05-13 09:42:00,58.05,99.9
2021-05-13 09:57:00,62.69,99.9
2021-05-13 10:12:00,64.56,99.9
2021-05-13 10:27:00,63.99,99.9
2021-05-13 10:42:00,67.39,99.9
2021-05-13 10:57:00,65.08,99.9
2021-05-13 11:12:00,68.25,99.9
2021-05-13 11:27:00,66.96,99.9
2021-05-13 11:42:00,67.32,99.9
2021-05-13 11:57:00,65.41,99.9
2021-05-13 12:12:00,64.6,99.9
2021-05-13 12:27:00,64.22,99.9
2021-05-13 12:42:00,64.04,99.9
2021-05-13 12:57:00,64.85,99.9
2021-05-13 13:12:00,65.73,99.9
2021-05-13 13:27:00,66.24,99.9
2021-05-13 13:42:00,65.68,99.9
2021-05-13 13:57:00,65.61,99.9
2021-05-13 14:12:00,66.22,99.9
2021-05-13 14:27:00,65.73,99.9
2021-05-13 14:42:00,67.19,99.9
2021-05-13 14:57:00,67.98,99.9
2021-05-13 15:12:00,67.51,90.96
2021-05-13 15:27:00,66.85,84.82
2021-05-13 15:42:00,68.14,87.19
2021-05-13 15:57:00,67.26,80.71
2021-05-13 16:12:00,68.61,76.77
2021-05-13 16:27:00,68.45,57.12
2021-05-13 16:42:00,67.26,63.21
2021-05-13 16:57:00,68.92,50.75
2021-05-13 17:12:00,69.01,63.03
2021-05-13 17:27:00,69.31,44.21
2021-05-13 17:42:00,68.83,47.31
2021-05-13 17:57:00,68.07,41.57
2021-05-13 18:12:00,68.13,47.63
2021-05-13 18:27:00,67.44,46.37
2021-05-13 18:42:00,67.26,46.96
2021-05-13 18:57:00,66.76,44.99
2021-05-13 19:12:00,66.45,49.84
2021-05-13 19:27:00,65.61,51.58
2021-05-13 19:42:00,64.49,53.82
2021-05-13 19:57:00,62.96,57.43
2021-05-13 20:12:00,60.84,67.98
2021-05-13 20:27:00,58.32,73.4
2021-05-13 20:42:00,56.34,78.27
2021-05-13 20:57:00,54.59,80.53
2021-05-13 21:12:00,53.24,85.57
2021-05-13 21:27:00,52.2,88.26
2021-05-13 21:42:00,51.19,89.33
2021-05-13 21:57:00,50.65,92.87
2021-05-13 22:12:00,50.34,93.94
2021-05-13 22:27:00,50.52,94.45
2021-05-13 22:42:00,50.9,94.44
2021-05-13 22:57:00,50.85,95.74
2021-05-13 23:12:00,50.58,95.48
2021-05-13 23:27:00,49.89,96.89
2021-05-13 23:42:00,49.3,97.05
2021-05-13 23:57:00,49.06,98.09
2021-05-14 00:12:00,48.33,98.41
2021-05-14 00:27:00,47.55,99.67
2021-05-14 00:42:00,46.94,98.93
2021-05-14 00:57:00,46.44,99.9
2021-05-14 01:27:00,45.63,99.9
2021-05-14 01:42:00,45.45,99.9
2021-05-14 01:57:00,45.07,99.9
2021-05-14 02:27:00,44.1,99.9
2021-05-14 02:42:00,43.86,99.9
2021-05-14 02:57:00,43.41,99.9
2021-05-14 03:12:00,43.16,99.9
2021-05-14 03:27:00,42.69,99.9
2021-05-14 03:42:00,42.22,99.9
2021-05-14 03:57:00,42.19,99.9
2021-05-14 04:12:00,41.88,99.9
2021-05-14 04:27:00,41.49,99.9
2021-05-14 04:42:00,41.13,99.9
2021-05-14 04:57:00,40.98,99.9
2021-05-14 05:12:00,40.6,99.9
2021-05-14 05:27:00,40.68,99.9
2021-05-14 05:57:00,40.26,99.9
2021-05-14 06:12:00,40.05,99.9
2021-05-14 06:27:00,40.21,99.9
2021-05-14 06:42:00,41.23,99.9
2021-05-14 06:57:00,42.42,99.9
2021-05-14 07:12:00,43.68,99.9
2021-05-14 07:27:00,44.92,99.9
2021-05-14 07:42:00,46.76,99.9
2021-05-14 07:57:00,51.51,99.9
2021-05-14 08:12:00,52.43,94.99
2021-05-14 08:27:00,56.57,87.62
2021-05-14 08:42:00,61.2,64.53
2021-05-14 08:57:00,65.86,67.75
2021-05-14 09:12:00,69.12,60.44
2021-05-14 09:27:00,72.32,55.27
2021-05-14 09:42:00,74.34,51.18
2021-05-14 09:57:00,76.21,44.58
2021-05-14 10:12:00,75.96,42.85
2021-05-14 10:27:00,76.89,37.13
2021-05-14 10:42:00,78.17,43
2021-05-14 10:57:00,74.66,35.38
2021-05-14 11:12:00,78.53,38.82
2021-05-14 11:27:00,74.16,33.8
2021-05-14 11:42:00,71.46,39.74
2021-05-14 11:57:00,72.01,40.52
2021-05-14 12:12:00,72.07,42.32
2021-05-14 12:27:00,72.63,37.88
2021-05-14 12:42:00,72.66,37.45
2021-05-14 12:57:00,72.43,36.96
2021-05-14 13:12:00,71.15,44.12
2021-05-14 13:27:00,72.32,42.25
2021-05-14 13:42:00,71.96,41.39
2021-05-14 13:57:00,72.25,43.35
2021-05-14 14:12:00,73.38,40.52
2021-05-14 14:27:00,72.66,40.7
2021-05-14 14:42:00,72.21,35.85
2021-05-14 14:57:00,72.63,38.7
2021-05-14 15:12:00,73.98,39.66
2021-05-14 15:27:00,73.83,39.1
2021-05-14 15:42:00,73.8,40.19
2021-05-14 15:57:00,74.59,36.72
2021-05-14 16:12:00,75.49,33.91
2021-05-14 16:27:00,74.77,39.3
2021-05-14 16:42:00,75.34,36.23
2021-05-14 16:57:00,75.81,36.47
2021-05-14 17:12:00,74.53,39.12
2021-05-14 17:27:00,73.35,36.49
2021-05-14 17:42:00,73.36,36.79
2021-05-14 17:57:00,71.94,36.25
2021-05-14 18:12:00,72.34,41.11
2021-05-14 18:27:00,71.89,42.77
2021-05-14 18:42:00,72.88,40.17
2021-05-14 18:57:00,72.63,39.87
2021-05-14 19:12:00,71.02,42.61
2021-05-14 19:27:00,68.97,48.9
2021-05-14 19:42:00,67.26,53.46
2021-05-14 19:57:00,65.53,57.85
2021-05-14 20:12:00,64.44,61.31
2021-05-14 20:27:00,63.37,65.61
2021-05-14 20:42:00,62.37,65.51
2021-05-14 20:57:00,60.8,72.42
2021-05-14 21:12:00,61.14,64.42
2021-05-14 21:27:00,60.71,64
2021-05-14 21:42:00,60.03,67.78
2021-05-14 21:57:00,59.11,75.51
2021-05-14 22:12:00,58.48,77.02
2021-05-14 22:27:00,57.45,76.73
2021-05-14 22:42:00,56.7,80.64
2021-05-14 22:57:00,55.67,85.1
2021-05-14 23:12:00,55.15,82.43
2021-05-14 23:27:00,54.68,84.75
2021-05-14 23:42:00,54.5,87.54
2021-05-14 23:57:00,54.59,88.2
2021-05-15 00:12:00,54.43,88.78
2021-05-15 00:27:00,54.23,90.48
2021-05-15 00:42:00,53.26,89.61
2021-05-15 00:57:00,52.45,91.29
2021-05-15 01:12:00,52.18,92.47
2021-05-15 01:27:00,52.63,92.03
2021-05-15 01:42:00,52.9,94.07
2021-05-15 01:57:00,53.37,91.61
2021-05-15 02:12:00,53.51,90.8
2021-05-15 02:27:00,53.51,93.23
2021-05-15 02:42:00,53.44,93.49
2021-05-15 02:57:00,53.64,92.2
2021-05-15 03:12:00,53.49,93.11
2021-05-15 03:27:00,53.62,93.65
2021-05-15 03:42:00,52.99,92.17
2021-05-15 03:57:00,52.2,92.79
2021-05-15 04:12:00,51.19,96.11
2021-05-15 04:27:00,51.03,95.13
2021-05-15 04:42:00,50.77,98.37
2021-05-15 04:57:00,51.28,97.71
2021-05-15 05:12:00,51.08,97.65
2021-05-15 05:27:00,50.72,97.05
2021-05-15 05:42:00,50.02,97.64
2021-05-15 05:57:00,49.48,99.52
2021-05-15 06:12:00,48.67,98.04
2021-05-15 06:27:00,48.49,98.24
2021-05-15 06:42:00,48.92,97.6
2021-05-15 06:57:00,49.6,99.59
2021-05-15 07:12:00,50.47,97.07
2021-05-15 07:27:00,51.31,98.28
2021-05-15 07:42:00,52.5,95.39
2021-05-15 07:57:00,53.64,94.18
2021-05-15 08:12:00,54.93,91.35
2021-05-15 08:27:00,56.57,88.56
2021-05-15 08:42:00,57.58,85.04
2021-05-15 08:57:00,59.31,83.98
2021-05-15 09:12:00,60.75,75.98
2021-05-15 09:27:00,66.18,70.93
2021-05-15 09:42:00,68.65,61.21
2021-05-15 09:57:00,74.98,55.11
2021-05-15 10:12:00,77.04,45.3
2021-05-15 10:27:00,77.16,45.34
2021-05-15 10:42:00,76.77,43.21
2021-05-15 10:57:00,77.92,44.36
2021-05-15 11:12:00,78.37,41.56
2021-05-15 11:27:00,78.31,41.73
2021-05-15 11:42:00,78.31,41.32
2021-05-15 11:57:00,74.25,45.76
2021-05-15 12:12:00,74.61,45.65
2021-05-15 12:27:00,74.55,43.85
2021-05-15 12:42:00,74.17,44.92
2021-05-15 12:57:00,74.23,45.46
2021-05-15 13:12:00,73.8,45.06
2021-05-15 13:27:00,74.25,44.88
2021-05-15 13:42:00,74.08,45.3
2021-05-15 13:57:00,75.76,41.69
2021-05-15 14:12:00,75.38,38.39
2021-05-15 14:27:00,74.82,42.19
2021-05-15 14:42:00,75.88,39.3
2021-05-15 14:57:00,75.65,43.74
2021-05-15 15:12:00,75.33,38.99
2021-05-15 15:27:00,75.4,41.15
2021-05-15 15:42:00,76.59,40.1
2021-05-15 15:57:00,77.18,36.86
2021-05-15 16:12:00,76.75,37.52
2021-05-15 16:27:00,77.32,40.47
2021-05-15 16:42:00,76.84,41.47
2021-05-15 16:57:00,77.2,39.83
2021-05-15 17:12:00,76.71,39.36
2021-05-15 17:27:00,76.82,42.04
2021-05-15 17:42:00,76.77,38.56
2021-05-15 17:57:00,76.5,43.51
2021-05-15 18:12:00,76.37,42.33
2021-05-15 18:27:00,75.99,43.35
2021-05-15 18:42:00,75.54,42.78
2021-05-15 18:57:00,75.25,42.85
2021-05-15 19:12:00,73.98,42.58
2021-05-15 19:27:00,72.57,46.82
2021-05-15 19:42:00,71.33,51.29
2021-05-15 19:57:00,69.46,59.21
2021-05-15 20:12:00,67.82,62.33
2021-05-15 20:27:00,66.22,64.78
2021-05-15 20:42:00,64.81,67.15
2021-05-15 20:57:00,63.43,70.63
2021-05-15 21:12:00,62.1,72.82
2021-05-15 21:27:00,61.03,74.31
2021-05-15 21:42:00,59.77,76.37
2021-05-15 21:57:00,58.35,83.65
2021-05-15 22:12:00,57.4,86.05
2021-05-15 22:27:00,56.59,86.93
2021-05-15 22:42:00,56.14,87.75
2021-05-15 22:57:00,55.47,90.16
2021-05-15 23:12:00,55.04,89.97
2021-05-15 23:27:00,54.28,89.69
2021-05-15 23:42:00,53.8,91.48
2021-05-15 23:57:00,53.24,92.07
2021-05-16 00:12:00,52.93,93.92
2021-05-16 00:27:00,52.43,95.56
2021-05-16 00:42:00,52.38,94.85
2021-05-16 00:57:00,52.74,95.58
2021-05-16 01:12:00,53.2,97.64
2021-05-16 01:27:00,54.05,96.76
2021-05-16 01:42:00,54.5,94.71
2021-05-16 01:57:00,54.61,95.42
2021-05-16 02:12:00,54.81,93.72
2021-05-16 02:27:00,54.61,97.46
2021-05-16 02:42:00,54.81,96.17
2021-05-16 02:57:00,55.29,94.3
2021-05-16 03:12:00,55.6,96.17
2021-05-16 03:27:00,55.45,95.87
2021-05-16 03:42:00,55.42,96.71
2021-05-16 03:57:00,55.45,94.98
2021-05-16 04:12:00,55.8,96.94
2021-05-16 04:27:00,55.45,95.79
2021-05-16 04:42:00,55.83,95.8
2021-05-16 04:57:00,55.67,97.45
2021-05-16 05:12:00,55.9,96.28
2021-05-16 05:27:00,55.67,97.27
2021-05-16 05:42:00,55.98,95.93
2021-05-16 05:57:00,56.19,93.91
2021-05-16 06:12:00,55.89,96.63
2021-05-16 06:27:00,55.92,97.16
2021-05-16 06:42:00,56.1,94.8
2021-05-16 06:57:00,56.39,96.81
2021-05-16 07:12:00,56.89,93.66
2021-05-16 07:27:00,57.49,92.89
2021-05-16 07:42:00,58.73,92.01
2021-05-16 07:57:00,60.33,90.66
2021-05-16 08:12:00,61.77,89.76
2021-05-16 08:27:00,63.57,84
2021-05-16 08:42:00,65.61,79.74
2021-05-16 08:57:00,66.69,73.83
2021-05-16 09:12:00,67.14,68.35
2021-05-16 09:27:00,67.37,69
2021-05-16 09:42:00,68.92,67.72
2021-05-16 09:57:00,70.88,65.98
2021-05-16 10:12:00,70.05,65.11
2021-05-16 10:27:00,71.29,66.11
2021-05-16 10:42:00,70.54,65.11
2021-05-16 10:57:00,72.21,61.73
2021-05-16 11:12:00,73.36,59.77
2021-05-16 11:27:00,74.71,55.78
2021-05-16 11:42:00,76.64,57.4
2021-05-16 11:57:00,77,54.05
2021-05-16 12:12:00,76.06,51.02
2021-05-16 12:27:00,76.93,55.73
2021-05-16 12:42:00,76.39,50.14
2021-05-16 12:57:00,77.05,50.81
2021-05-16 13:12:00,78.37,49.19
2021-05-16 13:27:00,79.59,47.1
2021-05-16 13:42:00,78.98,46.32
2021-05-16 13:57:00,79.32,43.73
2021-05-16 14:12:00,79.63,45.55
2021-05-16 14:27:00,79.27,44.06
2021-05-16 14:42:00,77.16,47.09
2021-05-16 14:57:00,76.26,48.28
2021-05-16 15:12:00,75.4,51.02
2021-05-16 15:27:00,76.08,51.84
2021-05-16 15:42:00,76.95,53.67
2021-05-16 15:57:00,78.31,49.67
2021-05-16 16:12:00,79.92,48.26
2021-05-16 16:27:00,79.16,44.88
2021-05-16 16:42:00,78.98,48.62
2021-05-16 16:57:00,79.52,48.49
2021-05-16 17:12:00,78.85,46.54
2021-05-16 17:27:00,78.46,48.78
