datetime,tempF,humidity,tempC,year,month,day,hour,minute,moisturecontent
2020-02-04T12:13:00Z,76.82,36.3,24.9,2020,2,4,12,13,6.798948353659529
2020-02-04T17:13:00Z,78.44,41.9,25.8,2020,2,4,17,13,8.25411379295572
2020-02-04T22:13:00Z,78.26,44.2,25.700000000000003,2020,2,4,22,13,8.658655955913494
2020-02-05T03:13:00Z,78.44,43.8,25.8,2020,2,5,3,13,8.628405349199532
2020-02-05T08:13:00Z,78.8,47,26,2020,2,5,8,13,9.362786582521075
2020-02-05T13:13:00Z,78.08,53.4,25.6,2020,2,5,13,13,10.40253989483153
2020-02-05T18:13:00Z,78.08,53.9,25.6,2020,2,5,18,13,10.499941953771897
2020-02-05T23:13:00Z,77.36,55.1,25.2,2020,2,5,23,13,10.495682795061285
2020-02-06T04:13:00Z,77.9,54.3,25.500000000000004,2020,2,6,4,13,10.51879551214047
2020-02-06T09:13:00Z,78.44,58.3,25.8,2020,2,6,9,13,11.484840910007598
2020-02-06T14:13:00Z,78.08,53.3,25.6,2020,2,6,14,13,10.383059483043452
2020-02-06T19:13:00Z,76.64,57.4,24.8,2020,2,6,19,13,10.69059600699238
2020-02-07T00:13:00Z,75.74,55.1,24.299999999999997,2020,2,7,0,13,9.976721218428054
2020-02-07T05:13:00Z,73.76,37.6,23.200000000000003,2020,2,7,5,13,6.395853006329363
2020-02-07T10:13:00Z,74.48,30.7,23.600000000000005,2020,2,7,10,13,5.342439286221934
2020-02-07T15:13:00Z,74.3,24.8,23.5,2020,2,7,15,13,4.291243177156473
2020-02-07T20:13:00Z,71.06,23.8,21.700000000000003,2020,2,7,20,13,3.7146941917684835
2020-02-08T01:13:00Z,69.26,25.1,20.700000000000003,2020,2,8,1,13,3.6971444458117393
2020-02-08T06:13:00Z,68.18,26.6,20.100000000000005,2020,2,8,6,13,3.7834463425518785
2020-02-08T11:13:00Z,68.18,26.7,20.100000000000005,2020,2,8,11,13,3.7976698250426746
2020-02-08T16:13:00Z,68.18,31.5,20.100000000000005,2020,2,8,16,13,4.480396984600909
2020-02-08T21:13:00Z,68,32.3,20,2020,2,8,21,13,4.567414099745051
2020-02-09T02:13:00Z,67.82,31.5,19.9,2020,2,9,2,13,4.428313419936053
2020-02-09T07:13:00Z,68.36,33.1,20.2,2020,2,9,7,13,4.735545601713005
2020-02-09T12:13:00Z,68.36,32.3,20.2,2020,2,9,12,13,4.62109132735136
2020-02-09T17:13:00Z,71.06,29.7,21.700000000000003,2020,2,9,17,13,4.635563760316133
2020-02-09T22:13:00Z,69.44,32.3,20.8,2020,2,9,22,13,4.785412896981471
2020-02-10T03:13:00Z,67.82,32.7,19.9,2020,2,10,3,13,4.597011074028856
2020-02-10T08:13:00Z,69.62,33.4,20.900000000000002,2020,2,10,8,13,4.977205617788598
2020-02-10T13:13:00Z,72.32,33.9,22.4,2020,2,10,13,13,5.5085440492381945
2020-02-10T18:13:00Z,73.22,41.2,22.900000000000002,2020,2,10,18,13,6.889215110943024
2020-02-10T23:13:00Z,73.4,43.1,23.000000000000004,2020,2,10,23,13,7.248215385056457
2020-02-11T04:13:00Z,74.12,46.8,23.400000000000002,2020,2,11,4,13,8.052034176468364
2020-02-11T09:13:00Z,77.36,53,25.2,2020,2,11,9,13,10.095665846429183
2020-02-11T14:13:00Z,80.42,56.2,26.900000000000002,2020,2,11,14,13,11.770109357470957
2020-02-11T19:13:00Z,80.96,53.5,27.2,2020,2,11,19,13,11.392272834944457
2020-02-12T00:13:00Z,82.58,46.1,28.1,2020,2,12,0,13,10.315632513704745
2020-02-12T05:13:00Z,82.94,37.5,28.3,2020,2,12,5,13,8.483839856440008
2020-02-12T10:13:00Z,79.7,35.9,26.500000000000004,2020,2,12,10,13,7.353537076503944
2020-02-12T15:13:00Z,79.16,38,26.2,2020,2,12,15,13,7.654807226653221
2020-02-12T20:13:00Z,76.82,37.8,24.9,2020,2,12,20,13,7.079896632736372
2020-02-13T01:13:00Z,75.38,39.8,24.099999999999998,2020,2,13,1,13,7.125322637951883
2020-02-13T06:13:00Z,76.82,56.8,24.9,2020,2,13,6,13,10.638574834376348
2020-02-13T11:13:00Z,78.44,55.4,25.8,2020,2,13,11,13,10.913553797845987
2020-02-13T16:13:00Z,79.16,48.4,26.2,2020,2,13,16,13,9.749807099210944
2020-02-13T21:13:00Z,75.02,29.5,23.9,2020,2,13,21,13,5.22181039985796
2020-02-14T02:13:00Z,71.24,29.2,21.799999999999997,2020,2,14,2,13,4.5838829662559135
2020-02-14T07:13:00Z,70.88,26.1,21.599999999999998,2020,2,14,7,13,4.050233894343204
2020-02-14T12:13:00Z,72.68,22.6,22.600000000000005,2020,2,14,12,13,3.7147152308156133
2020-02-14T17:13:00Z,78.08,19.5,25.6,2020,2,14,17,13,3.798680298674435
2020-02-14T22:13:00Z,75.2,18.2,24.000000000000004,2020,2,14,22,13,3.2399075058972198
2020-02-15T03:13:00Z,70.34,20.9,21.300000000000004,2020,2,15,3,13,3.1875323346693505
2020-02-15T08:13:00Z,70.7,23,21.500000000000004,2020,2,15,8,13,3.5486156484726834
2020-02-15T13:13:00Z,69.26,23,20.700000000000003,2020,2,15,13,13,3.3878216037318727
2020-02-15T18:13:00Z,73.22,22.6,22.900000000000002,2020,2,15,18,13,3.7790354734784555
2020-02-15T23:13:00Z,71.96,24.9,22.199999999999996,2020,2,15,23,13,3.9998966006364594
2020-02-16T04:13:00Z,69.08,28.1,20.6,2020,2,16,4,13,4.115028474297295
2020-02-16T09:13:00Z,67.64,31.3,19.8,2020,2,16,9,13,4.374516630101482
2020-02-16T14:13:00Z,69.62,31.4,20.900000000000002,2020,2,16,14,13,4.679169353250358
2020-02-16T19:13:00Z,71.96,31.3,22.199999999999996,2020,2,16,19,13,5.027982473892417
2020-02-17T00:13:00Z,71.96,33.2,22.199999999999996,2020,2,17,0,13,5.33319546751528
2020-02-17T05:13:00Z,70.34,32.5,21.300000000000004,2020,2,17,5,13,4.956689037165259
2020-02-17T10:13:00Z,72.5,31.7,22.5,2020,2,17,10,13,5.180686803515988
2020-02-17T15:13:00Z,78.8,27.8,26,2020,2,17,15,13,5.537988659448636
2020-02-17T20:13:00Z,79.34,29.4,26.300000000000004,2020,2,17,20,13,5.9554818340387685
2020-02-18T01:13:00Z,79.34,30.4,26.300000000000004,2020,2,18,1,13,6.158049243359814
2020-02-18T06:13:00Z,79.16,35.7,26.2,2020,2,18,6,13,7.191489947145264
2020-02-18T11:13:00Z,80.78,36.9,27.1,2020,2,18,11,13,7.814130540554741
2020-02-18T16:13:00Z,80.96,40,27.2,2020,2,18,16,13,8.517587166313612
2020-02-18T21:13:00Z,79.88,41.8,26.599999999999998,2020,2,18,21,13,8.609768526806947
2020-02-19T02:13:00Z,79.7,42.6,26.500000000000004,2020,2,19,2,13,8.72592421891554
2020-02-19T07:13:00Z,79.16,39.4,26.2,2020,2,19,7,13,7.936826440266762
2020-02-19T12:13:00Z,78.98,35.8,26.100000000000005,2020,2,19,12,13,7.171548167629831
2020-02-19T17:13:00Z,80.6,24.5,26.999999999999996,2020,2,19,17,13,5.159602486450699
2020-02-19T22:13:00Z,78.62,26.1,25.900000000000002,2020,2,19,22,13,5.170389799854458
2020-02-20T03:13:00Z,77.72,26.1,25.400000000000002,2020,2,20,3,13,5.027740672717576
2020-02-20T08:13:00Z,76.82,24.4,24.9,2020,2,20,8,13,4.5700920063165995
2020-02-20T13:13:00Z,75.92,28.4,24.400000000000002,2020,2,20,13,13,5.171411775969103
2020-02-20T18:13:00Z,73.76,28.5,23.200000000000003,2020,2,20,18,13,4.847920496818798
2020-02-20T23:13:00Z,70.88,29.6,21.599999999999998,2020,2,20,23,13,4.593368707760875
2020-02-21T04:13:00Z,69.8,29,21,2020,2,21,4,13,4.346676955207918
2020-02-21T09:13:00Z,69.62,25.6,20.900000000000002,2020,2,21,9,13,3.814864186089464
2020-02-21T14:13:00Z,75.02,21.5,23.9,2020,2,21,14,13,3.8057262236252933
2020-02-21T19:13:00Z,77.18,17.8,25.100000000000005,2020,2,21,19,13,3.3716280128866503
2020-02-22T00:13:00Z,74.84,20.1,23.800000000000004,2020,2,22,0,13,3.5377822123992946
2020-02-22T05:13:00Z,72.68,21.7,22.600000000000005,2020,2,22,5,13,3.5667840933052566
2020-02-22T10:13:00Z,73.22,22,22.900000000000002,2020,2,22,10,13,3.678707098076373
2020-02-22T15:13:00Z,76.64,19.4,24.8,2020,2,22,15,13,3.61319795358279
2020-02-22T20:13:00Z,77.9,19.5,25.500000000000004,2020,2,22,20,13,3.7774680015974065
2020-02-23T01:13:00Z,77.36,19.6,25.2,2020,2,23,1,13,3.7334915205662638
2020-02-23T06:13:00Z,75.38,21.6,24.099999999999998,2020,2,23,6,13,3.8670092708482584
2020-02-23T11:13:00Z,76.46,23.4,24.7,2020,2,23,11,13,4.333700615830092
2020-02-23T16:13:00Z,78.26,19.7,25.700000000000003,2020,2,23,16,13,3.859174713382258
2020-02-23T21:13:00Z,78.98,20.1,26.100000000000005,2020,2,23,21,13,4.026483747747477
2020-02-24T02:13:00Z,78.62,20.1,25.900000000000002,2020,2,24,2,13,3.9817944435660766
2020-02-24T07:13:00Z,78.98,21.2,26.100000000000005,2020,2,24,7,13,4.246838579713756
2020-02-24T12:13:00Z,79.16,27.1,26.2,2020,2,24,12,13,5.459086206376378
2020-02-24T17:13:00Z,80.06,31,26.700000000000003,2020,2,24,17,13,6.420788960622352
2020-02-24T22:13:00Z,78.26,33.4,25.700000000000003,2020,2,24,22,13,6.542966265328295
2020-02-25T03:13:00Z,77.9,33.9,25.500000000000004,2020,2,25,3,13,6.566982833546261
2020-02-25T08:13:00Z,78.44,33.6,25.8,2020,2,25,8,13,6.619050678838
2020-02-25T13:13:00Z,79.88,38.9,26.599999999999998,2020,2,25,13,13,8.012440088344265
2020-02-25T18:13:00Z,79.34,39.4,26.300000000000004,2020,2,25,18,13,7.981155927249234
2020-02-25T23:13:00Z,76.82,39.9,24.9,2020,2,25,23,13,7.473224223443949
2020-02-26T04:13:00Z,74.66,39.4,23.7,2020,2,26,4,13,6.895492728189633
2020-02-26T09:13:00Z,74.12,38.9,23.400000000000002,2020,2,26,9,13,6.692823279158533
2020-02-26T14:13:00Z,76.1,39.3,24.499999999999996,2020,2,26,14,13,7.196742734304178
2020-02-26T19:13:00Z,75.02,30.3,23.9,2020,2,26,19,13,5.363418817481227
2020-02-27T00:13:00Z,72.5,24.1,22.5,2020,2,27,0,13,3.9386293995184634
2020-02-27T05:13:00Z,71.24,21.8,21.799999999999997,2020,2,27,5,13,3.4222139953554422
2020-02-27T10:13:00Z,72.68,18.8,22.600000000000005,2020,2,27,10,13,3.0901170946607754
2020-02-27T15:13:00Z,75.02,17.3,23.9,2020,2,27,15,13,3.0622820311031425
2020-02-27T20:13:00Z,73.4,17.9,23.000000000000004,2020,2,27,20,13,3.0102797074828436
2020-02-28T01:13:00Z,69.98,15.8,21.1,2020,2,28,1,13,2.381961487442572
2020-02-28T06:13:00Z,68.9,20,20.500000000000004,2020,2,28,6,13,2.9118457804262223
2020-02-28T11:13:00Z,72.68,20.8,22.600000000000005,2020,2,28,11,13,3.4188529557949003
2020-02-28T16:13:00Z,77.18,21.9,25.100000000000005,2020,2,28,16,13,4.148238959675147
2020-02-28T21:13:00Z,75.92,21.6,24.400000000000002,2020,2,28,21,13,3.9331864211595993
2020-02-29T02:13:00Z,73.58,21.3,23.1,2020,2,29,2,13,3.602572995291347
2020-02-29T07:13:00Z,71.6,23,21.999999999999996,2020,2,29,7,13,3.6524289232052336
2020-02-29T12:13:00Z,72.68,20.1,22.600000000000005,2020,2,29,12,13,3.303795404397957
2020-02-29T17:13:00Z,75.38,15.7,24.099999999999998,2020,2,29,17,13,2.8107428496443365
2020-02-29T22:13:00Z,74.84,16,23.800000000000004,2020,2,29,22,13,2.8161450446959555
2020-03-01T03:13:00Z,72.68,18.4,22.600000000000005,2020,3,1,3,13,3.02436992243395
2020-03-01T08:13:00Z,72.14,19.2,22.3,2020,3,1,8,13,3.1020262732036934
2020-03-01T13:13:00Z,73.76,16.7,23.200000000000003,2020,3,1,13,13,2.840711308662243
2020-03-01T18:13:00Z,76.82,17.5,24.9,2020,3,1,18,13,3.2777299225631347
2020-03-01T23:13:00Z,77.18,20.4,25.100000000000005,2020,3,1,23,13,3.8641130035330145
2020-03-02T04:13:00Z,77.18,21.8,25.100000000000005,2020,3,2,4,13,4.1292972292656724
2020-03-02T09:13:00Z,77,23.1,25,2020,3,2,9,13,4.3510122381330705
2020-03-02T14:13:00Z,78.08,23.3,25.6,2020,3,2,14,13,4.5389359466212476
2020-03-02T19:13:00Z,77,31.6,25,2020,3,2,19,13,5.952034057359524
2020-03-03T00:13:00Z,76.64,36.8,24.8,2020,3,3,0,13,6.853901272775602
2020-03-03T05:13:00Z,75.74,41.2,24.299999999999997,2020,3,3,5,13,7.459907698715713
2020-03-03T10:13:00Z,77,43.3,25,2020,3,3,10,13,8.1557935026477
2020-03-03T15:13:00Z,77.36,44.4,25.2,2020,3,3,15,13,8.457501199650109
